No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
43124	1	288	          	1	1	 	0	05-31-2019  10:48:16AM
43125	1	288	          	1	1	 	0	05-31-2019  10:48:17AM
43126	1	452	          	1	3	 	0	05-31-2019  10:48:26AM
43127	1	452	          	1	3	 	0	05-31-2019  10:48:28AM
43128	1	471	          	1	1	 	0	05-31-2019  10:48:30AM
43129	1	495	          	1	1	 	0	05-31-2019  10:53:52AM
43130	1	495	          	1	1	 	0	05-31-2019  10:53:52AM
43131	1	468	          	1	1	 	0	05-31-2019  11:01:10AM
43132	1	468	          	1	1	 	0	05-31-2019  11:01:12AM
43133	1	446	          	1	1	 	0	05-31-2019  11:06:10AM
43134	1	456	          	1	1	 	0	05-31-2019  11:09:35AM
43135	1	456	          	1	1	 	0	05-31-2019  11:09:36AM
43136	1	456	          	1	1	 	0	05-31-2019  11:09:37AM
43137	1	456	          	1	1	 	0	05-31-2019  11:09:37AM
43138	1	437	          	1	1	 	0	05-31-2019  11:12:52AM
43139	1	437	          	1	1	 	0	05-31-2019  11:12:53AM
43140	1	464	          	1	1	 	0	05-31-2019  11:36:33AM
43141	1	464	          	1	1	 	0	05-31-2019  11:36:34AM
43142	1	464	          	1	1	 	0	05-31-2019  11:36:35AM
43143	1	464	          	1	1	 	0	05-31-2019  11:36:35AM
